file,rating,base_bias,play_count,artist,album,title,disc,track,duration,year
Ori and the Blind Forest - OST/21  Escaping the Ruins.mp3,5,1,0,Gareth Coker,Ori and the Blind Forest (Original Soundtrack),Escaping the Ruins,,21,139.415,2015
Ori and the Blind Forest - OST/22  Kuro's Tale II - Her Pain.mp3,4,1,0,Gareth Coker,Ori and the Blind Forest (Original Soundtrack),Kuro's Tale II - Her Pain,,22,116.375,2015
Ori and the Blind Forest - OST/23  Riding the Wind (feat. Rachel Mellis).mp3,6,1,0,Gareth Coker,Ori and the Blind Forest (Original Soundtrack),Riding the Wind (feat. Rachel Mellis),,23,300.617,2015
Ori and the Blind Forest - OST/24  Completing the Circle (feat. Rachel Mellis).mp3,7,1,1,Gareth Coker,Ori and the Blind Forest (Original Soundtrack),Completing the Circle (feat. Rachel Mellis),,24,140.564,2015
Ori and the Blind Forest - OST/25  Approaching the End (feat. Aeralie Brighton).mp3,6,1,0,Gareth Coker,Ori and the Blind Forest (Original Soundtrack),Approaching the End (feat. Aeralie Brighton),,25,68.44,2015
Ori and the Blind Forest - OST/26  Mount Horu.mp3,5,1,0,Gareth Coker,Ori and the Blind Forest (Original Soundtrack),Mount Horu,,26,176.039,2015
Ori and the Blind Forest - OST/27  Conundrum.mp3,5,1,0,Gareth Coker,Ori and the Blind Forest (Original Soundtrack),Conundrum,,27,82.938,2015
Ori and the Blind Forest - OST/28  The Crumbling Path.mp3,5,1,0,Gareth Coker,Ori and the Blind Forest (Original Soundtrack),The Crumbling Path,,28,147.487,2015
Ori and the Blind Forest - OST/29  Racing the Lava.mp3,4,1,0,Gareth Coker,Ori and the Blind Forest (Original Soundtrack),Racing the Lava,,29,28.316,2015
Ori and the Blind Forest - OST/30  Fleeing Kuro.mp3,5,1,1,Gareth Coker,Ori and the Blind Forest (Original Soundtrack),Fleeing Kuro,,30,228.911,2015
Ori and the Blind Forest - OST/31  The Sacrifice.mp3,5,1,0,Gareth Coker,Ori and the Blind Forest (Original Soundtrack),The Sacrifice,,31,187.533,2015
Ori and the Blind Forest - OST/32  Light of Nibel (feat. Aeralie Brighton).mp3,6,1,0,Gareth Coker,Ori and the Blind Forest (Original Soundtrack),Light of Nibel (feat. Aeralie Brighton),,32,259.108,2015
Ori and the Will of the Wisps - OST/01  Main Theme.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Main Theme,,1,116.636,2020
Ori and the Will of the Wisps - OST/02  We Named Her Ku.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),We Named Her Ku,,2,61.544,2020
Ori and the Will of the Wisps - OST/03  A Yearning for the Sky.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),A Yearning for the Sky,,3,211.879,2020
Ori and the Will of the Wisps - OST/04  A Keepsake from the Past.mp3,6,1,1,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),A Keepsake from the Past,,4,142.55,2020
Ori and the Will of the Wisps - OST/05  Ku's First Flight.mp3,4,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Ku's First Flight,,5,164.649,2020
Ori and the Will of the Wisps - OST/06  Seperated by the Storm.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Seperated by the Storm,,6,227.735,2020
Ori and the Will of the Wisps - OST/07  Howl.mp3,5,1,1,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Howl,,7,66.638,2020
"Ori and the Will of the Wisps - OST/08  Now Use the Light, We Want to See!.mp3",6,0.7,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),"Now Use the Light, We Want to See!",,8,325.459,2020
Ori and the Will of the Wisps - OST/09  A Shine Upon Inkwater Marsh.mp3,6,1,1,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),A Shine Upon Inkwater Marsh,,9,186.462,2020
Ori and the Will of the Wisps - OST/10  Overlooking the Mill.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Overlooking the Mill,,10,224.914,2020
Ori and the Will of the Wisps - OST/11  The Eyes of Kwolok.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),The Eyes of Kwolok,,11,277.08,2020
Ori and the Will of the Wisps - OST/12  Kwolok's Hollow.mp3,5,0.5,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Kwolok's Hollow,,12,248.502,2020
Ori and the Will of the Wisps - OST/13  Hornbug.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Hornbug,,13,113.11,2020
Ori and the Will of the Wisps - OST/14  Dashing and Bashing.mp3,7,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Dashing and Bashing,,14,259.97,2020
Ori and the Will of the Wisps - OST/15  Meeting Kwolok.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Meeting Kwolok,,15,69.12,2020
Ori and the Will of the Wisps - OST/16  Kwolok's Throne Room.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Kwolok's Throne Room,,16,161.724,2020
Ori and the Will of the Wisps - OST/17  Sanctuary in the Glades.mp3,6,0.5,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Sanctuary in the Glades,,17,165.616,2020
Ori and the Will of the Wisps - OST/18  The Ancient Wellspring.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),The Ancient Wellspring,,18,174.889,2020
Ori and the Will of the Wisps - OST/19  A Look Inside.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),A Look Inside,,19,188.917,2020
Ori and the Will of the Wisps - OST/20  Trouble Within.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Trouble Within,,20,42.475,2020
"Ori and the Will of the Wisps - OST/21  Turn, Turn, Turn Again.mp3",5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),"Turn, Turn, Turn Again",,21,216.764,2020
Ori and the Will of the Wisps - OST/22  Amelioration.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Amelioration,,22,129.619,2020
Ori and the Will of the Wisps - OST/23  Escaping a Foul Presence.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Escaping a Foul Presence,,23,125.152,2020
Ori and the Will of the Wisps - OST/24  Silent Woodlands.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Silent Woodlands,,24,220.16,2020
Ori and the Will of the Wisps - OST/25  Reunification.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Reunification,,25,185.861,2020
Ori and the Will of the Wisps - OST/26  Ash and Bone.mp3,5,0.5,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Ash and Bone,,26,220.76,2020
Ori and the Will of the Wisps - OST/27  Shriek.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Shriek,,27,81.632,2020
Ori and the Will of the Wisps - OST/28  Fading of the Light.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Fading of the Light,,28,249.939,2020
Ori and the Will of the Wisps - OST/29  The Story of Niwen.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),The Story of Niwen,,29,135.053,2020
Ori and the Will of the Wisps - OST/30  Shadows of Mouldwood.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Shadows of Mouldwood,,30,310.151,2020
Ori and the Will of the Wisps - OST/31  Mora the Spider.mp3,5,0.0,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Mora the Spider,,31,357.328,2020
Ori and the Will of the Wisps - OST/32  The Eyes of the Forest.mp3,4,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),The Eyes of the Forest,,32,86.177,2020
Ori and the Will of the Wisps - OST/33  The Darkness Lifted.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),The Darkness Lifted,,33,239.96,2020
Ori and the Will of the Wisps - OST/34  Luma Pools.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Luma Pools,,34,305.606,2020
Ori and the Will of the Wisps - OST/35  Kwolok's Malaise.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Kwolok's Malaise,,35,199.523,2020
Ori and the Will of the Wisps - OST/36  Strength of the Forest.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Strength of the Forest,,36,80.561,2020
Ori and the Will of the Wisps - OST/37  Resolution in Paradise.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Resolution in Paradise,,37,269.139,2020
Ori and the Will of the Wisps - OST/38  Midnight Burrows.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Midnight Burrows,,38,252.368,2020
Ori and the Will of the Wisps - OST/39  Baur's Reach.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Baur's Reach,,39,307.069,2020
Ori and the Will of the Wisps - OST/40  A Snowy Skirmish.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),A Snowy Skirmish,,40,77.818,2020
Ori and the Will of the Wisps - OST/41  In Wonderment of Winter.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),In Wonderment of Winter,,41,206.942,2020
Ori and the Will of the Wisps - OST/42  Baur's Peak.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Baur's Peak,,42,72.045,2020
Ori and the Will of the Wisps - OST/43  Escape with the Memory of the Forest.mp3,4,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Escape with the Memory of the Forest,,43,115.539,2020
Ori and the Will of the Wisps - OST/44  Shriek's Tale.mp3,5,0.4,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Shriek's Tale,,44,173.714,2020
Ori and the Will of the Wisps - OST/45  The Windswept Wastes.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),The Windswept Wastes,,45,214.282,2020
Ori and the Will of the Wisps - OST/46  Burrowing.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Burrowing,,46,257.802,2020
Ori and the Will of the Wisps - OST/47  Approaching the Ruins.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Approaching the Ruins,,47,133.825,2020
Ori and the Will of the Wisps - OST/48  The Heart Knows It's Safe.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),The Heart Knows It's Safe,,48,41.508,2020
Ori and the Will of the Wisps - OST/49  The Windtorn Ruins.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),The Windtorn Ruins,,49,140.173,2020
Ori and the Will of the Wisps - OST/50  Seir.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Seir,,50,121.782,2020
Ori and the Will of the Wisps - OST/51  Escaping the Sandworm.mp3,5,0.0,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Escaping the Sandworm,,51,128.156,2020
Ori and the Will of the Wisps - OST/52  The Weeping Ridge.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),The Weeping Ridge,,52,214.334,2020
Ori and the Will of the Wisps - OST/53  Willow's End.mp3,6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Willow's End,,53,295.131,2020
Ori and the Will of the Wisps - OST/54  Decay.mp3,6,0.7,1,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Decay,,54,352.757,2020
Ori and the Will of the Wisps - OST/55  Unblocking the Way.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Unblocking the Way,,55,204.094,2020
Ori and the Will of the Wisps - OST/56  The Spirit Willow.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),The Spirit Willow,,56,174.367,2020
Ori and the Will of the Wisps - OST/57  Shriek and Ori.mp3,5,0.0,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Shriek and Ori,,57,369.711,2020
Ori and the Will of the Wisps - OST/58  Remaining in Darkness.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),Remaining in Darkness,,58,98.533,2020
Ori and the Will of the Wisps - OST/59  A Stirring of Memories.mp3,5,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),A Stirring of Memories,,59,142.915,2020
"Ori and the Will of the Wisps - OST/60  Ori, Embracing the Light.mp3",6,1,0,Gareth Coker,Ori and the Will of the Wisps (Original Soundtrack Recording),"Ori, Embracing the Light",,60,231.418,2020
Outer Wilds - Echoes of the Eye/01  Into Shadow.mp3,5,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,Into Shadow,,1,79.595,2021
Outer Wilds - Echoes of the Eye/02  The River.mp3,8,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,The River,,2,163.056,2021
Outer Wilds - Echoes of the Eye/03  River's End.mp3,7,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,River's End,,3,126.824,2021
Outer Wilds - Echoes of the Eye/04  The First Seekers.mp3,5,1,1,Andrew Prahlow,Outer Wilds: Echoes of the Eye,The First Seekers,,4,94.85,2021
Outer Wilds - Echoes of the Eye/05  The Premonition.mp3,5,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,The Premonition,,5,84.035,2021
Outer Wilds - Echoes of the Eye/06  Strange Flames.mp3,4,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,Strange Flames,,6,224.261,2021
Outer Wilds - Echoes of the Eye/07  A Dream Of Home.mp3,6,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,A Dream Of Home,,7,115.591,2021
Outer Wilds - Echoes of the Eye/08  Eternal Halls.mp3,5,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,Eternal Halls,,8,175.229,2021
Outer Wilds - Echoes of the Eye/09  Elegy For The Rings.mp3,5,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,Elegy For The Rings,,9,120.032,2021
Outer Wilds - Echoes of the Eye/10  The Forbidden Archives.mp3,6,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,The Forbidden Archives,,10,136.411,2021
Outer Wilds - Echoes of the Eye/11  Test Chamber Three.mp3,6,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,Test Chamber Three,,11,100.832,2021
Outer Wilds - Echoes of the Eye/12  Sealed Away.mp3,5,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,Sealed Away,,12,70.687,2021
Outer Wilds - Echoes of the Eye/13  Fear And Ashes.mp3,4,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,Fear And Ashes,,13,93.048,2021
Outer Wilds - Echoes of the Eye/14  The Lost Waltz.mp3,5,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,The Lost Waltz,,14,120.868,2021
Outer Wilds - Echoes of the Eye/15  Dark Passage.mp3,4,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,Dark Passage,,15,88.293,2021
Outer Wilds - Echoes of the Eye/16  Into The Vault.mp3,4,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,Into The Vault,,16,27.898,2021
Outer Wilds - Echoes of the Eye/17  Secret Ways.mp3,6,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,Secret Ways,,17,116.035,2021
Outer Wilds - Echoes of the Eye/18  The Sound Of Water.mp3,6,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,The Sound Of Water,,19,154.618,2021
Outer Wilds - Echoes of the Eye/19  Echoes Of The Eye.mp3,8,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,Echoes Of The Eye,,19,150.151,2021
Outer Wilds - Echoes of the Eye/20  Departure.mp3,5,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,Departure,,20,48.039,2021
Outer Wilds - Echoes of the Eye/21  Travelers' Encore.mp3,8,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,Travelers' Encore,,21,229.564,2021
Outer Wilds - Echoes of the Eye/22  End Of The Wilds.mp3,6,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,End Of The Wilds,,22,158.354,2021
Outer Wilds - Echoes of the Eye/23  Postlude.mp3,5,1,0,Andrew Prahlow,Outer Wilds: Echoes of the Eye,Postlude,,23,130.794,2021
Outer Wilds - OST/01  Timber Hearth.mp3,6,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Timber Hearth,,1,205.035,2019
Outer Wilds - OST/02  Outer Wilds.mp3,7,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Outer Wilds,,2,146.625,2019
Outer Wilds - OST/03  The Museum.mp3,5,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),The Museum,,3,168.176,2019
Outer Wilds - OST/04  Space.mp3,6,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Space,,4,255.242,2019
Outer Wilds - OST/05  Castaways.mp3,7,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Castaways,,5,145.632,2019
Outer Wilds - OST/06  The Sun Station.mp3,7,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),The Sun Station,,6,158.667,2019
Outer Wilds - OST/07  Main Title.mp3,6,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Main Title,,7,78.367,2019
Outer Wilds - OST/08  The Search.mp3,5,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),The Search,,8,162.246,2019
Outer Wilds - OST/09  The Uncertainty Principle.mp3,3,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),The Uncertainty Principle,,9,207.386,2019
Outer Wilds - OST/10  End Times.mp3,7,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),End Times,,10,118.909,2019
Outer Wilds - OST/11  22 Minutes.mp3,4,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),22 Minutes,,11,28.133,2019
Outer Wilds - OST/12  The Nomai.mp3,6,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),The Nomai,,12,234.945,2019
Outer Wilds - OST/13  The Ash Twin Project.mp3,5,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),The Ash Twin Project,,13,234.945,2019
Outer Wilds - OST/14  Dark Bramble.mp3,4,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Dark Bramble,,14,216.163,2019
Outer Wilds - OST/15  Giant's Deep.mp3,4,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Giant's Deep,,15,80.483,2019
Outer Wilds - OST/16  Nomai Ruins.mp3,6,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Nomai Ruins,,16,385.018,2019
Outer Wilds - OST/17  Final Voyage.mp3,7,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Final Voyage,,17,158.85,2019
Outer Wilds - OST/18  The Ancient Glade.mp3,5,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),The Ancient Glade,,18,138.448,2019
Outer Wilds - OST/19  Curiosity.mp3,4,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Curiosity,,19,31.242,2019
Outer Wilds - OST/20  Travelers.mp3,8,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Travelers,,20,210.285,2019
Outer Wilds - OST/21  Let There Be Light.mp3,4,1.0,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Let There Be Light,,21,33.044,2019
Outer Wilds - OST/22  14.3 Billion Years.mp3,8,1,1,Andrew Prahlow,Outer Wilds (Original Soundtrack),14.3 Billion Years,,22,320.365,2019
Outer Wilds - OST/23  Morning.mp3,4,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Morning,,23,27.062,2019
Outer Wilds - OST/24  Campfire Song (Pre-Alpha Trailer).mp3,5,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Campfire Song (Pre-Alpha Trailer),,24,125.91,2019
Outer Wilds - OST/25  Into The Wilds (Reveal Trailer).mp3,6,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Into The Wilds (Reveal Trailer),,25,106.814,2019
Outer Wilds - OST/26  Arrow of Time (Gameplay Trailer).mp3,5,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),Arrow of Time,,26,37.328,2019
Outer Wilds - OST/27  We Have Liftoff (Launch Trailer).mp3,6,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),We Have Liftoff,,27,72.777,2019
Outer Wilds - OST/28  A Terrible Fate.mp3,4,1,0,Andrew Prahlow,Outer Wilds (Original Soundtrack),A Terrible Fate,,28,57.547,2019
paper-mario-wiki - Music for Unproductive Zoomers/paper mario wiki - Music for Unproductive Zoomers.mp3,8,1,0,paper-mario-wiki,Music for Unproductive Zoomers,Music for Unproductive Zoomers,,1,166.765,2021
Patricia Taxxon - Aeroplane/01  Scruff.mp3,8,1,1,Patricia Taxxon,Aeroplane,Scruff,,1,263.497,2022
Patricia Taxxon - Aeroplane/02  Minute.mp3,7,1,0,Patricia Taxxon,Aeroplane,Minute,,2,253.257,2022
Patricia Taxxon - Aeroplane/03  Aeroplane.mp3,8,1,1,Patricia Taxxon,Aeroplane,Aeroplane,,3,447.634,2022
Patricia Taxxon - Aeroplane/04  Kitty.mp3,8,1,0,Patricia Taxxon,Aeroplane,Kitty,,4,322.638,2022
Patricia Taxxon - Aeroplane/05  Skyhorn.mp3,8,1,2,Patricia Taxxon,Aeroplane,Skyhorn,,5,397.139,2022
Patricia Taxxon - Aeroplane/06  Cribwhistling.mp3,8,1,1,Patricia Taxxon,Aeroplane,Cribwhistling,,6,538.044,2022
Patricia Taxxon - Aeroplane/07  Pilot Step.mp3,8,1,0,Patricia Taxxon,Aeroplane,Pilot Step,,7,476.029,2022
Patricia Taxxon - Aeroplane/08  Starboard.mp3,8,1,0,Patricia Taxxon,Aeroplane,Starboard,,8,401.005,2022
Patricia Taxxon - Aeroplane/09  Swish.mp3,8,1,0,Patricia Taxxon,Aeroplane,Swish,,9,399.83,2022
Patricia Taxxon - Agnes & Hilda/01  Agnes & Hilda.mp3,7,1,1,Patricia Taxxon,Agnes & Hilda,Agnes & Hilda,,1,82.703,2022
Patricia Taxxon - Agnes & Hilda/02  Your Throat Belies.mp3,8,1,2,Patricia Taxxon,Agnes & Hilda,Your Throat Belies,,2,205.061,2022
Patricia Taxxon - Agnes & Hilda/03  Bocce.mp3,9,1,0,Patricia Taxxon,Agnes & Hilda,Bocce,,3,187.48,2022
Patricia Taxxon - Agnes & Hilda/04  Overijssel.mp3,9,1,0,Patricia Taxxon,Agnes & Hilda,Overijssel,,4,253.152,2022
Patricia Taxxon - Agnes & Hilda/05  By Greg Rutkowski.mp3,5,1,0,Patricia Taxxon,Agnes & Hilda,By Greg Rutkowski,,5,245.786,2022
